Name;MJD;Filter;Mag
2001ie;52257.53437;3;16.758
2001ie;52257.53955;3;16.703
2001ie;52260.41944;3;16.836
2001ie;52266.5108;3;17.206
2001ie;52285.41674;3;18.379
2001ie;52293.51697;3;18.725
2001ie;52320.30065;3;19.382
2001ie;52257.5417;4;16.698
2001ie;52260.42204;4;16.833
2001ie;52282.45654;4;17.896
2001ie;52285.41924;4;18.03
2001ie;52289.28022;4;18.212
2001ie;52293.51946;4;18.32
2001ie;52320.30314;4;19.325
2001ie;52257.54316;5;17.011
2001ie;52266.51508;5;17.372
2001ie;52289.28201;5;17.693
2001ie;52293.52126;5;17.831
2001ie;52320.30491;5;18.42
2002G ;52296.48332;2;17.713
2002G ;52320.42733;2;19.756
2002G ;52373.40459;2;21.457
2002G ;52402.27383;2;21.57
2002G ;52295.47922;3;17.611
2002G ;52296.48722;3;17.548
2002G ;52320.43125;3;18.508
2002G ;52345.42325;3;19.965
2002G ;52373.40848;3;20.497
2002G ;52402.27771;3;21.184
2002G ;52295.48242;4;17.366
2002G ;52320.43442;4;17.922
2002G ;52345.42642;4;19.132
2002G ;52373.41167;4;20.18
2002G ;52402.28087;4;21.082
2002G ;52320.4369;5;17.783
2002G ;52345.42891;5;18.976
2002G ;52373.41414;5;20.354
2002G ;52402.28334;5;20.954
2002ar;52320.38042;3;16.909
2002ar;52345.3953;3;18.767
2002ar;52373.30682;3;19.711
2002ar;52345.39707;4;18.364
2002ar;52373.30859;4;19.438
2002ar;52320.38366;5;17.555
2002ar;52345.39852;5;18.202
2002ar;52373.31003;5;19.993
2002bf;52342.31554;1;16.817
2002bf;52352.2223;1;18.145
2002bf;52354.36531;2;17.891
2002bf;52347.19803;3;16.467
2002bf;52373.24105;3;18.496
2002bf;52342.32304;4;16.131
2002bf;52345.28756;4;16.306
2002bf;52352.22978;4;16.728
2002bf;52354.36959;4;16.83
2002bf;52342.32449;5;16.612
2002bf;52345.289;5;16.844
2002bf;52347.20127;5;17.031
2002bf;52351.31826;5;17.2
2002bf;52352.23123;5;17.116
2002bf;52354.37105;5;17.25
2002bo;52344.24715;1;16.292
2002bo;52345.31095;1;15.873
2002bo;52346.21294;1;15.281
2002bo;52348.11669;1;14.689
2002bo;52369.23924;1;15.269
2002bo;52373.25906;1;15.861
2002bo;52377.15575;1;16.257
2002bo;52378.1344;1;16.444
2002bo;52382.23057;1;16.793
2002bo;52397.12848;1;17.612
2002bo;52412.17391;1;17.809
2002bo;52435.18381;1;18.28
2002bo;52344.25041;2;16.17
2002bo;52345.31413;2;15.789
2002bo;52346.21618;2;15.344
2002bo;52348.11993;2;14.794
2002bo;52350.16715;2;14.41
2002bo;52353.20267;2;14.118
2002bo;52355.17772;2;14.033
2002bo;52369.24244;2;14.904
2002bo;52371.25936;2;15.116
2002bo;52373.26228;2;15.365
2002bo;52374.21809;2;15.442
2002bo;52378.13763;2;15.859
2002bo;52382.23377;2;16.217
2002bo;52397.13168;2;17.002
2002bo;52402.24426;2;17.071
2002bo;52412.17782;2;17.218
2002bo;52435.18772;2;17.497
2002bo;52344.25288;3;15.693
2002bo;52345.31661;3;15.307
2002bo;52346.21868;3;14.988
2002bo;52348.12243;3;14.487
2002bo;52350.16965;3;14.148
2002bo;52355.1802;3;13.708
2002bo;52369.24492;3;14.093
2002bo;52371.26184;3;14.252
2002bo;52373.26477;3;14.348
2002bo;52374.22058;3;14.387
2002bo;52381.18115;3;14.71
2002bo;52382.23627;3;14.821
2002bo;52397.13417;3;15.687
2002bo;52402.24672;3;15.807
2002bo;52412.18101;3;16.088
2002bo;52408.27464;3;15.99
2002bo;52435.19089;3;16.68
2002bo;52344.25468;4;15.3
2002bo;52345.31841;4;14.905
2002bo;52345.32679;4;14.894
2002bo;52345.33757;4;14.881
2002bo;52346.22049;4;14.675
2002bo;52348.12424;4;14.131
2002bo;52350.17147;4;13.818
2002bo;52353.20697;4;13.577
2002bo;52355.182;4;13.506
2002bo;52369.24671;4;14.024
2002bo;52371.26363;4;14.119
2002bo;52373.26657;4;14.133
2002bo;52374.22236;4;14.133
2002bo;52377.16324;4;14.162
2002bo;52378.14194;4;14.179
2002bo;52381.18293;4;14.244
2002bo;52382.23806;4;14.262
2002bo;52397.13595;4;15.146
2002bo;52402.24853;4;15.303
2002bo;52412.18348;4;15.669
2002bo;52435.19338;4;16.688
2002bo;52344.25613;5;15.291
2002bo;52345.32822;5;14.908
2002bo;52346.22193;5;14.575
2002bo;52348.12568;5;14.094
2002bo;52350.17293;5;13.826
2002bo;52353.20841;5;13.624
2002bo;52355.18345;5;13.628
2002bo;52369.24815;5;14.202
2002bo;52371.26507;5;14.187
2002bo;52373.26802;5;14.121
2002bo;52374.2238;5;14.082
2002bo;52378.14339;5;14.002
2002bo;52381.18438;5;13.953
2002bo;52382.23951;5;14.028
2002bo;52397.13738;5;14.813
2002bo;52402.24998;5;15.069
2002bo;52408.27788;5;15.268
2002bo;52412.18527;5;15.504
2002bo;52435.19517;5;16.438
2002bz;52373.45656;1;17.328
2002bz;52373.45977;2;17.332
2002bz;52385.2287;2;18.687
2002bz;52402.35472;2;19.976
2002bz;52435.2803;2;20.682
2002bz;52373.46226;3;17.186
2002bz;52385.23118;3;18.009
2002bz;52402.35722;3;19.125
2002bz;52435.28346;3;19.833
2002bz;52373.46406;4;17.15
2002bz;52385.23297;4;17.771
2002bz;52402.35902;4;18.749
2002bz;52435.28594;4;19.744
2002bz;52373.46551;5;17.459
2002bz;52385.23442;5;17.987
2002bz;52402.36046;5;18.454
2002bz;52435.28773;5;19.217
2002cd;52375.46317;1;17.856
2002cd;52379.4861;1;17.555
2002cd;52383.49436;1;17.544
2002cd;52402.42331;1;18.949
2002cd;52431.37277;1;20.784
2002cd;52375.46707;2;17.639
2002cd;52379.48999;2;17.259
2002cd;52383.4983;2;17.145
2002cd;52401.43652;2;18.346
2002cd;52402.42722;2;18.425
2002cd;52431.37666;2;19.931
2002cd;52435.40725;2;20.053
2002cd;52375.47025;3;16.883
2002cd;52379.49319;3;16.446
2002cd;52383.50149;3;16.272
2002cd;52401.43969;3;16.961
2002cd;52402.43039;3;16.996
2002cd;52431.37983;3;18.299
2002cd;52435.41042;3;18.412
2002cd;52375.47273;4;16.279
2002cd;52379.49571;4;15.929
2002cd;52383.50399;4;15.801
2002cd;52401.44216;4;16.523
2002cd;52402.43288;4;16.517
2002cd;52431.38231;4;17.574
2002cd;52435.41292;4;17.726
2002cd;52375.47451;5;15.958
2002cd;52379.49752;5;15.664
2002cd;52383.50579;5;15.659
2002cd;52401.44395;5;16.335
2002cd;52402.43468;5;16.303
2002cd;52431.3841;5;17.019
2002cd;52435.4147;5;17.195
2002ck;52402.33993;1;16.769
2002ck;52404.28624;1;16.994
2002ck;52427.2636;1;19.439
2002ck;52434.30309;1;19.733
2002ck;52435.26462;1;19.724
2002ck;52402.34311;2;16.892
2002ck;52404.28948;2;17.003
2002ck;52427.26681;2;19.311
2002ck;52434.29862;2;19.538
2002ck;52435.26785;2;19.59
2002ck;52438.24865;2;19.674
2002ck;52402.34559;3;16.707
2002ck;52404.29197;3;16.798
2002ck;52427.26928;3;18.146
2002ck;52434.3088;3;18.52
2002ck;52435.27035;3;18.591
2002ck;52438.25113;3;18.771
2002ck;52402.34738;4;16.61
2002ck;52404.29375;4;16.725
2002ck;52427.27108;4;17.501
2002ck;52434.31059;4;17.941
2002ck;52435.27213;4;17.983
2002ck;52438.25293;4;18.204
2002ck;52402.34884;5;16.986
2002ck;52404.29519;5;17.152
2002ck;52427.27252;5;17.325
2002ck;52434.31204;5;17.782
2002ck;52435.27358;5;17.783
2002ck;52438.25436;5;17.921
2002cr;52399.22788;1;14.751
2002cr;52401.26549;1;14.325
2002cr;52402.29792;1;14.091
2002cr;52403.28963;1;13.989
2002cr;52429.24266;1;16.579
2002cr;52433.24291;1;16.779
2002cr;52435.23057;1;17.003
2002cr;52437.17512;1;17.063
2002cr;52399.23108;2;15.168
2002cr;52401.26868;2;14.779
2002cr;52402.3011;2;14.633
2002cr;52403.29285;2;14.52
2002cr;52410.17936;2;14.285
2002cr;52429.24587;2;16.121
2002cr;52433.24611;2;16.451
2002cr;52435.23376;2;16.62
2002cr;52437.17834;2;16.789
2002cr;52399.23355;3;15.216
2002cr;52401.27116;3;14.833
2002cr;52402.30358;3;14.686
2002cr;52403.29535;3;14.579
2002cr;52410.18186;3;14.291
2002cr;52429.24834;3;15.267
2002cr;52433.2486;3;15.473
2002cr;52435.23624;3;15.589
2002cr;52437.18084;3;15.72
2002cr;52399.23535;4;15.093
2002cr;52401.27294;4;14.714
2002cr;52402.30537;4;14.569
2002cr;52403.29713;4;14.461
2002cr;52410.18366;4;14.27
2002cr;52429.25014;4;14.994
2002cr;52433.25041;4;15.083
2002cr;52435.23803;4;15.16
2002cr;52437.18263;4;15.272
2002cr;52399.23679;5;15.031
2002cr;52401.27439;5;14.697
2002cr;52402.30682;5;14.562
2002cr;52403.29859;5;14.473
2002cr;52410.1851;5;14.494
2002cr;52429.25159;5;14.95
2002cr;52433.25185;5;14.909
2002cr;52435.23947;5;14.924
2002cr;52437.18407;5;14.972
2002de;52428.20118;1;16.662
2002de;52430.24627;1;16.561
2002de;52432.29759;1;16.55
2002de;52435.315;1;16.631
2002de;52436.25559;1;16.744
2002de;52439.34235;1;16.869
2002de;52428.20439;2;16.902
2002de;52432.30082;2;16.748
2002de;52435.31821;2;16.757
2002de;52436.2588;2;16.785
2002de;52439.34557;2;16.906
2002de;52428.20686;3;16.826
2002de;52430.25196;3;16.686
2002de;52432.30331;3;16.616
2002de;52435.32071;3;16.593
2002de;52436.26127;3;16.575
2002de;52439.34806;3;16.683
2002de;52428.20865;4;16.629
2002de;52430.25374;4;16.549
2002de;52432.30515;4;16.474
2002de;52435.32249;4;16.433
2002de;52436.26308;4;16.458
2002de;52439.34984;4;16.54
2002de;52428.21009;5;16.716
2002de;52430.2552;5;16.755
2002de;52432.30662;5;16.722
2002de;52435.32395;5;16.744
2002de;52436.26451;5;16.803
2002de;52439.3513;5;16.901
2002dj;52440.17646;1;15.748
2002dj;52443.17282;1;14.521
2002dj;52444.14465;1;14.33
2002dj;52453.15499;1;14.244
2002dj;52440.17969;2;15.589
2002dj;52442.17687;2;15.045
2002dj;52443.17606;2;14.844
2002dj;52444.14787;2;14.711
2002dj;52447.16639;2;14.437
2002dj;52449.1672;2;14.365
2002dj;52451.15494;2;14.344
2002dj;52452.14632;2;14.368
2002dj;52452.15367;2;14.372
2002dj;52453.14759;2;14.394
2002dj;52453.15814;2;14.382
2002dj;52461.15758;2;14.906
2002dj;52440.18218;3;15.38
2002dj;52442.17939;3;14.91
2002dj;52443.17855;3;14.722
2002dj;52447.16888;3;14.304
2002dj;52449.16971;3;14.202
2002dj;52450.15081;3;14.188
2002dj;52451.15743;3;14.156
2002dj;52452.14882;3;14.137
2002dj;52453.15009;3;14.136
2002dj;52461.16009;3;14.406
2002dj;52440.18398;4;15.168
2002dj;52442.18117;4;14.676
2002dj;52443.18035;4;14.536
2002dj;52444.15215;4;14.48
2002dj;52447.17067;4;14.212
2002dj;52449.17149;4;14.159
2002dj;52450.15259;4;14.09
2002dj;52451.15922;4;14.039
2002dj;52452.15061;4;14.071
2002dj;52453.15189;4;14.087
2002dj;52461.16188;4;14.472
2002dj;52440.18543;5;15.235
2002dj;52442.18262;5;14.745
2002dj;52443.18179;5;14.628
2002dj;52444.1536;5;14.569
2002dj;52447.17212;5;14.355
2002dj;52449.15852;5;14.345
2002dj;52449.17295;5;14.366
2002dj;52450.15404;5;14.353
2002dj;52451.16067;5;14.378
2002dj;52452.15207;5;14.406
2002dj;52453.15333;5;14.413
2002dj;52461.16332;5;14.87
2002do;52445.46575;1;16.896
2002do;52447.47115;1;17.231
2002do;52448.47171;1;17.389
2002do;52466.4011;1;19.281
2002do;52445.46896;2;16.804
2002do;52447.47436;2;16.97
2002do;52448.47495;2;17.053
2002do;52460.40271;2;18.777
2002do;52463.30576;2;19.409
2002do;52466.40432;2;19.935
2002do;52445.47145;3;16.491
2002do;52447.47686;3;16.519
2002do;52448.47744;3;16.555
2002do;52460.40519;3;17.57
2002do;52466.40682;3;18.218
2002do;52467.41671;3;18.221
2002do;52445.47325;4;16.189
2002do;52447.47866;4;16.273
2002do;52448.47924;4;16.308
2002do;52460.40699;4;16.959
2002do;52466.40862;4;17.589
2002do;52467.41851;4;17.509
2002do;52445.4747;5;16.19
2002do;52445.4799;5;16.199
2002do;52445.48162;5;16.22
2002do;52447.4801;5;16.328
2002do;52448.48068;5;16.366
2002do;52448.48234;5;16.347
2002do;52460.40845;5;16.477
2002do;52466.41008;5;16.991
2002do;52467.41994;5;17.125
2002dp;52446.46955;1;14.566
2002dp;52448.46078;1;14.421
2002dp;52450.45925;1;14.493
2002dp;52450.47031;1;14.523
2002dp;52452.46156;1;14.611
2002dp;52452.47245;1;14.636
2002dp;52466.42427;1;16.315
2002dp;52446.47278;2;14.929
2002dp;52448.46399;2;14.789
2002dp;52450.47353;2;14.754
2002dp;52452.46478;2;14.869
2002dp;52459.42157;2;15.193
2002dp;52462.36969;2;15.518
2002dp;52466.4275;2;15.963
2002dp;52580.26322;2;19.117
2002dp;52614.21414;2;19.663
2002dp;52634.21353;2;20.225
2002dp;52446.47528;3;14.821
2002dp;52448.46648;3;14.675
2002dp;52449.47836;3;14.651
2002dp;52450.46495;3;14.668
2002dp;52450.47602;3;14.636
2002dp;52452.46727;3;14.629
2002dp;52452.47816;3;14.639
2002dp;52459.42406;3;14.816
2002dp;52462.37219;3;14.983
2002dp;52466.43;3;15.358
2002dp;52579.24375;3;18.801
2002dp;52580.26635;3;18.843
2002dp;52614.2173;3;19.404
2002dp;52634.21669;3;19.863
2002dp;52446.47706;4;14.654
2002dp;52448.46828;4;14.551
2002dp;52449.48015;4;14.542
2002dp;52450.46675;4;14.57
2002dp;52450.47781;4;14.568
2002dp;52452.46906;4;14.536
2002dp;52452.47995;4;14.564
2002dp;52459.42587;4;14.802
2002dp;52462.37398;4;15.038
2002dp;52580.26882;4;19.161
2002dp;52614.21975;4;19.969
2002dp;52446.47852;5;14.645
2002dp;52448.46972;5;14.621
2002dp;52449.4816;5;14.64
2002dp;52450.46819;5;14.69
2002dp;52450.47926;5;14.723
2002dp;52452.47051;5;14.74
2002dp;52452.48141;5;14.775
2002dp;52459.4273;5;15.093
2002dp;52462.37543;5;15.244
2002dp;52467.43441;5;15.181
2002dp;52579.24796;5;19.115
2002dp;52580.27058;5;19.157
2002dp;52614.22152;5;20.194
2002es;52522.45714;1;17.46
2002es;52529.37683;1;18.415
2002es;52532.49058;1;18.855
2002es;52554.33461;1;20.179
2002es;52558.34584;1;20.284
2002es;52614.30021;1;21.049
2002es;52521.37851;2;17.46
2002es;52522.46035;2;17.483
2002es;52529.38007;2;18.187
2002es;52532.49378;2;18.496
2002es;52547.34081;2;19.288
2002es;52554.33784;2;19.831
2002es;52558.34907;2;20.018
2002es;52614.30409;2;21.974
2002es;52522.46284;3;16.808
2002es;52522.46777;3;16.85
2002es;52529.38255;3;17.261
2002es;52532.49627;3;17.517
2002es;52547.34329;3;18.408
2002es;52554.34031;3;18.826
2002es;52558.35159;3;19.175
2002es;52521.38279;4;16.375
2002es;52522.46463;4;16.476
2002es;52529.38435;4;16.754
2002es;52532.49807;4;16.898
2002es;52547.34508;4;17.634
2002es;52554.34211;4;18.273
2002es;52558.35336;4;18.647
2002es;52579.36332;4;20.507
2002es;52522.46608;5;16.331
2002es;52529.3858;5;16.471
2002es;52532.49951;5;16.562
2002es;52547.34653;5;17.119
2002es;52554.34355;5;17.745
2002es;52558.35481;5;18.08
2002es;52579.36509;5;20.176
2002eu;52530.3385;1;18.797
2002eu;52533.4873;1;19.375
2002eu;52556.31324;1;20.919
2002eu;52614.23954;1;21.046
2002eu;52533.49052;2;19.056
2002eu;52556.31645;2;20.655
2002eu;52614.24341;2;21.551
2002eu;52533.49303;3;18.137
2002eu;52556.31894;3;19.884
2002eu;52614.24655;3;21.075
2002eu;52530.34598;4;17.796
2002eu;52533.49481;4;17.925
2002eu;52556.32072;4;19.13
2002eu;52614.24899;4;21.262
2002eu;52533.49627;5;18.144
2002eu;52556.32219;5;19.198
2002fb;52531.34813;1;17.786
2002fb;52534.31323;1;18.472
2002fb;52536.48668;1;18.964
2002fb;52546.35324;1;19.968
2002fb;52531.35134;2;17.356
2002fb;52546.35645;2;19.446
2002fb;52553.3466;2;19.919
2002fb;52561.26464;2;19.945
2002fb;52563.19759;2;20.066
2002fb;52579.33159;2;20.525
2002fb;52603.19773;2;21.044
2002fb;52613.15404;2;21.056
2002fb;52614.2658;2;21.009
2002fb;52634.31257;2;21.232
2002fb;52531.35384;3;16.657
2002fb;52546.35895;3;18.1
2002fb;52553.34909;3;18.603
2002fb;52561.26713;3;18.876
2002fb;52563.20008;3;18.824
2002fb;52579.33473;3;19.303
2002fb;52586.31859;3;19.804
2002fb;52586.37181;3;19.774
2002fb;52591.23191;3;20.041
2002fb;52603.2009;3;20.399
2002fb;52613.1572;3;20.527
2002fb;52614.26895;3;20.579
2002fb;52531.35562;4;16.373
2002fb;52546.36073;4;17.436
2002fb;52553.35087;4;17.986
2002fb;52561.26894;4;18.389
2002fb;52563.1773;4;18.497
2002fb;52563.19001;4;18.452
2002fb;52579.32262;4;19.479
2002fb;52586.32105;4;19.494
2002fb;52586.37427;4;19.461
2002fb;52591.23438;4;19.714
2002fb;52603.20337;4;20.101
2002fb;52531.35708;5;16.296
2002fb;52536.49564;5;16.425
2002fb;52546.36218;5;16.897
2002fb;52553.35234;5;17.465
2002fb;52561.27038;5;17.955
2002fb;52563.17876;5;17.96
2002fb;52563.19146;5;18.013
2002fb;52579.33896;5;18.605
2002fb;52586.32284;5;18.916
2002fb;52591.23616;5;19.041
2002fb;52602.22479;5;19.457
2002fb;52613.16141;5;19.969
2002fk;52551.46955;1;12.991
2002fk;52552.44656;1;13.119
2002fk;52557.34347;1;13.615
2002fk;52559.37971;1;13.897
2002fk;52562.32509;1;14.734
2002fk;52573.31662;1;15.823
2002fk;52583.3185;1;16.304
2002fk;52602.24595;1;16.732
2002fk;52603.25227;1;16.969
2002fk;52612.30681;1;17.103
2002fk;52614.22851;1;17.17
2002fk;52635.17983;1;17.563
2002fk;52545.41219;2;13.338
2002fk;52552.44394;2;13.375
2002fk;52554.44372;2;13.55
2002fk;52557.34669;2;13.735
2002fk;52559.38293;2;13.94
2002fk;52562.32832;2;14.274
2002fk;52573.31985;2;15.419
2002fk;52576.3377;2;15.655
2002fk;52582.43838;2;15.999
2002fk;52583.32167;2;16.069
2002fk;52601.21066;2;16.565
2002fk;52602.24914;2;16.563
2002fk;52603.25547;2;16.588
2002fk;52612.30999;2;16.763
2002fk;52614.23169;2;16.778
2002fk;52620.28023;2;16.854
2002fk;52635.18302;2;17.126
2002fk;52637.14284;2;17.145
2002fk;52644.06428;2;17.216
2002fk;52644.0753;2;17.226
2002fk;52661.17126;2;17.535
2002fk;52545.41465;3;13.4
2002fk;52551.48377;3;13.36
2002fk;52552.43877;3;13.448
2002fk;52557.34919;3;13.6
2002fk;52559.38542;3;13.743
2002fk;52562.33081;3;13.943
2002fk;52566.37438;3;14.192
2002fk;52573.32235;3;14.538
2002fk;52576.34017;3;14.709
2002fk;52582.44084;3;15.074
2002fk;52583.32413;3;15.124
2002fk;52601.21383;3;15.764
2002fk;52602.25162;3;15.792
2002fk;52603.25794;3;15.797
2002fk;52612.31244;3;16.021
2002fk;52613.18631;3;16.008
2002fk;52614.23413;3;16.129
2002fk;52617.2412;3;16.192
2002fk;52620.28269;3;16.245
2002fk;52635.18549;3;16.671
2002fk;52637.14528;3;16.678
2002fk;52644.06675;3;16.851
2002fk;52644.07777;3;16.832
2002fk;52661.17373;3;17.257
2002fk;52666.10844;3;17.345
2002fk;52545.41646;4;13.369
2002fk;52551.47708;4;13.332
2002fk;52551.48486;4;13.368
2002fk;52557.351;4;13.714
2002fk;52562.33263;4;14.073
2002fk;52566.37619;4;14.132
2002fk;52573.32413;4;14.218
2002fk;52576.34197;4;14.307
2002fk;52582.44262;4;14.671
2002fk;52583.32589;4;14.72
2002fk;52602.25338;4;15.554
2002fk;52603.2597;4;15.587
2002fk;52612.31421;4;15.875
2002fk;52613.18807;4;15.914
2002fk;52614.23588;4;15.96
2002fk;52617.24297;4;16.074
2002fk;52620.28446;4;16.13
2002fk;52635.18726;4;16.627
2002fk;52637.14705;4;16.675
2002fk;52644.06852;4;16.908
2002fk;52644.07954;4;16.911
2002fk;52661.1755;4;17.381
2002fk;52666.1102;4;17.442
2002fk;52545.41789;5;13.504
2002fk;52551.47852;5;13.697
2002fk;52552.44204;5;13.739
2002fk;52557.35244;5;14.103
2002fk;52559.38867;5;14.228
2002fk;52562.33409;5;14.325
2002fk;52566.37764;5;14.247
2002fk;52573.32557;5;14.078
2002fk;52576.34343;5;14.074
2002fk;52582.44404;5;14.315
2002fk;52583.32733;5;14.375
2002fk;52601.21843;5;15.361
2002fk;52602.2548;5;15.359
2002fk;52603.26111;5;15.445
2002fk;52612.31564;5;15.772
2002fk;52613.18949;5;15.924
2002fk;52614.2373;5;15.881
2002fk;52617.2444;5;16.058
2002fk;52620.28588;5;16.143
2002fk;52635.18868;5;16.751
2002fk;52637.14846;5;16.839
2002fk;52644.06994;5;17.067
2002fk;52644.08095;5;17.052
2002fk;52661.17692;5;17.753
2002ha;52577.17574;1;14.788
2002ha;52589.08189;1;15.55
2002ha;52593.06775;1;16.141
2002ha;52601.06795;1;17.38
2002ha;52602.14525;1;17.5
2002ha;52603.0923;1;17.538
2002ha;52614.09912;1;18.116
2002ha;52577.17894;2;15.227
2002ha;52580.12039;2;15.096
2002ha;52580.13153;2;15.102
2002ha;52589.08508;2;15.522
2002ha;52593.07095;2;15.976
2002ha;52601.0722;2;17.012
2002ha;52602.14845;2;17.194
2002ha;52603.0955;2;17.232
2002ha;52614.10229;2;18.015
2002ha;52819.4467;2;21.12
2002ha;52577.18138;3;15.242
2002ha;52580.12286;3;15.11
2002ha;52580.13399;3;15.093
2002ha;52589.08755;3;15.286
2002ha;52593.0734;3;15.566
2002ha;52601.07537;3;16.086
2002ha;52602.15091;3;16.195
2002ha;52603.09795;3;16.229
2002ha;52614.10473;3;17.009
2002ha;52819.44987;3;21.02
2002ha;52577.18312;4;15.052
2002ha;52580.13576;4;14.962
2002ha;52589.08932;4;15.294
2002ha;52593.07517;4;15.626
2002ha;52601.07782;4;15.747
2002ha;52602.15267;4;15.847
2002ha;52603.09971;4;15.804
2002ha;52614.10648;4;16.566
2002ha;52577.18456;5;15.018
2002ha;52580.12605;5;15.084
2002ha;52580.1372;5;15.092
2002ha;52589.09074;5;15.65
2002ha;52593.07661;5;15.844
2002ha;52601.07995;5;15.662
2002ha;52602.15411;5;15.654
2002ha;52603.10111;5;15.599
2002ha;52614.10791;5;16.244
2002hd;52579.46858;1;17.145
2002hd;52579.47941;1;17.143
2002hd;52579.47175;2;17.036
2002hd;52579.48259;2;17.042
2002hd;52580.49126;2;17.138
2002hd;52580.50238;2;17.112
2002hd;52583.48478;2;17.348
2002hd;52673.3226;2;20.702
2002hd;52705.24868;2;21.238
2002hd;52579.4742;3;16.828
2002hd;52579.48507;3;16.836
2002hd;52580.49372;3;16.866
2002hd;52580.50485;3;16.891
2002hd;52583.48723;3;16.937
2002hd;52641.39103;3;19.686
2002hd;52673.32505;3;20.466
2002hd;52705.25183;3;21.067
2002hd;52579.47595;4;16.772
2002hd;52580.49549;4;16.824
2002hd;52580.5066;4;16.84
2002hd;52583.48899;4;16.886
2002hd;52603.37523;4;17.802
2002hd;52641.39278;4;19.434
2002hd;52579.47737;5;17.301
2002hd;52579.48824;5;17.186
2002hd;52580.49691;5;17.159
2002hd;52580.50802;5;17.222
2002hd;52603.37667;5;17.618
2002hd;52641.39419;5;19.148
2002hd;52673.32822;5;19.742
2002hd;52705.25606;5;20.257
2002he;52580.47449;1;16.303
2002he;52583.46311;1;16.116
2002he;52603.34931;1;18.714
2002he;52579.43618;2;16.89
2002he;52579.44843;2;16.877
2002he;52579.46056;2;16.869
2002he;52580.47769;2;16.724
2002he;52601.41089;2;17.841
2002he;52602.43578;2;17.999
2002he;52603.35249;2;18.126
2002he;52614.35615;2;19.236
2002he;52634.38818;2;19.67
2002he;52641.37332;2;19.876
2002he;52666.27488;2;20.135
2002he;52705.19667;2;20.913
2002he;52579.43863;3;16.885
2002he;52579.45087;3;16.896
2002he;52579.46301;3;16.85
2002he;52580.48013;3;16.702
2002he;52583.46877;3;16.407
2002he;52601.41406;3;17.155
2002he;52602.43824;3;17.286
2002he;52603.35494;3;17.244
2002he;52614.35862;3;18.159
2002he;52641.37578;3;19.145
2002he;52666.27736;3;19.78
2002he;52673.30387;3;19.946
2002he;52705.1998;3;20.898
2002he;52579.44038;4;16.667
2002he;52579.45264;4;16.664
2002he;52579.46478;4;16.689
2002he;52580.4819;4;16.533
2002he;52583.47053;4;16.318
2002he;52601.41653;4;17.04
2002he;52602.43999;4;17.045
2002he;52603.3567;4;17.026
2002he;52614.36039;4;17.664
2002he;52634.39242;4;18.513
2002he;52641.37753;4;18.812
2002he;52666.27913;4;19.763
2002he;52673.30564;4;20.017
2002he;52705.20226;4;20.882
2002he;52579.44181;5;16.742
2002he;52579.45406;5;16.775
2002he;52579.46619;5;16.746
2002he;52580.48333;5;16.653
2002he;52603.35811;5;17.156
2002he;52614.36181;5;17.559
2002he;52634.39384;5;18.535
2002he;52641.37895;5;18.9
2002he;52705.20402;5;20.876
2002hu;52587.24966;1;16.516
2002hu;52591.24166;1;16.476
2002hu;52595.23431;1;16.611
2002hu;52602.23082;1;17.415
2002hu;52606.26118;1;17.816
2002hu;52613.11024;1;18.786
2002hu;52614.27573;1;18.672
2002hu;52616.07399;1;18.913
2002hu;52661.20744;1;19.496
2002hu;52587.25285;2;16.9
2002hu;52591.24484;2;16.753
2002hu;52595.23751;2;16.848
2002hu;52601.19632;2;17.162
2002hu;52602.23402;2;17.318
2002hu;52603.22705;2;17.349
2002hu;52606.26436;2;17.677
2002hu;52613.11343;2;18.468
2002hu;52614.2789;2;18.491
2002hu;52616.07716;2;18.767
2002hu;52634.33192;2;19.656
2002hu;52673.18485;2;20.242
2002hu;52587.25532;3;16.963
2002hu;52591.24729;3;16.799
2002hu;52595.23997;3;16.828
