SN;Filt;MJD;mag
2006bk; 3;53894.42074;19.568
2006bk;13;53836.34931;17.201
2006bk;13;53838.39021;17.258
2006bk;13;53840.31222;17.352
2006bk;13;53841.27992;17.341
2006bk;13;53842.46959;17.408
2006bk;13;53843.29067;17.382
2006bk;13;53844.47042;17.455
2006bk;13;53845.29444;17.514
2006bk;13;53846.25131;17.516
2006bk;13;53848.29521;17.582
2006bk;13;53849.30580;17.631
2006bk;13;53858.36586;17.984
2006bk;13;53859.35234;18.030
2006bk;13;53863.21928;18.189
2006bk;13;53865.45390;18.282
2006bk;13;53866.35978;18.283
2006bk;13;53867.29473;18.535
2006bk;13;53879.41251;18.727
2006bk;13;53880.37225;18.676
2006bk;13;53891.30591;19.039
2006bk;13;53894.41844;19.261
2006bk;14;53836.35093;17.509
2006bk;14;53838.26142;17.626
2006bk;14;53838.39182;17.583
2006bk;14;53840.31382;17.553
2006bk;14;53841.28153;17.701
2006bk;14;53842.47119;17.710
2006bk;14;53843.29227;17.675
2006bk;14;53844.47204;17.686
2006bk;14;53845.29605;17.721
2006bk;14;53846.25289;17.785
2006bk;14;53848.29681;17.802
2006bk;14;53849.30741;17.800
2006bk;14;53859.35465;17.918
2006bk;14;53863.22161;18.113
2006bk;14;53865.45622;18.120
2006bk;14;53866.36209;18.326
2006bk;14;53867.29706;18.305
2006bk;14;53879.41022;18.751
2006bk;14;53880.36995;18.737
2006bk;14;53891.30360;19.375
2006bk;14;53894.41613;19.268
2006bq; 1;53850.47432;16.676
2006bq; 1;53850.47796;16.745
2006bq; 1;53851.46799;16.771
2006bq; 1;53851.47163;16.771
2006bq; 1;53852.43787;16.838
2006bq; 1;53852.44150;16.815
2006bq; 1;53854.46744;17.023
2006bq; 1;53854.47106;17.062
2006bq; 1;53855.45093;17.154
2006bq; 1;53855.45456;17.136
2006bq; 1;53856.48066;17.338
2006bq; 1;53856.48429;17.341
2006bq; 1;53858.44916;17.570
2006bq; 1;53858.45278;17.603
2006bq; 1;53859.41728;17.759
2006bq; 1;53859.42091;17.742
2006bq; 1;53861.42875;18.131
2006bq; 1;53861.43238;18.053
2006bq; 1;53862.44456;18.146
2006bq; 1;53862.44819;18.174
2006bq; 1;53866.42737;18.688
2006bq; 1;53866.43101;18.829
2006bq; 2;53850.47057;16.516
2006bq; 2;53851.46426;16.570
2006bq; 2;53852.43413;16.606
2006bq; 2;53854.46368;16.760
2006bq; 2;53855.44718;16.853
2006bq; 2;53856.47692;16.976
2006bq; 2;53857.47561;17.072
2006bq; 2;53858.45655;17.191
2006bq; 2;53859.42469;17.344
2006bq; 2;53861.42499;17.613
2006bq; 2;53862.45196;17.758
2006bq; 2;53866.43478;18.292
2006bq; 2;53867.39595;18.594
2006bq; 2;53871.39698;18.881
2006bq; 2;53873.39027;19.097
2006bq; 2;53879.46208;19.522
2006bq; 2;53886.43394;19.880
2006bq; 2;53890.43412;19.953
2006bq; 2;53907.38472;20.273
2006bq; 3;53850.46278;16.292
2006bq; 3;53851.45646;16.295
2006bq; 3;53852.42635;16.300
2006bq; 3;53854.45594;16.402
2006bq; 3;53855.43938;16.473
2006bq; 3;53856.46912;16.545
2006bq; 3;53857.46785;16.635
2006bq; 3;53858.44610;16.688
2006bq; 3;53859.41424;16.771
2006bq; 3;53861.41720;16.896
2006bq; 3;53862.44152;16.954
2006bq; 3;53866.42434;17.194
2006bq; 3;53867.38550;17.247
2006bq; 3;53871.39396;17.525
2006bq; 3;53879.45906;18.216
2006bq; 3;53886.43091;18.541
2006bq; 3;53890.43111;18.680
2006bq; 3;53891.42069;18.724
2006bq; 3;53907.38171;19.323
2006bq;13;53850.46587;16.299
2006bq;13;53851.45955;16.363
2006bq;13;53852.42942;16.286
2006bq;13;53854.45902;16.464
2006bq;13;53855.44248;16.562
2006bq;13;53856.47222;16.642
2006bq;13;53857.47093;16.717
2006bq;13;53858.44138;16.802
2006bq;13;53859.40951;16.866
2006bq;13;53861.42029;16.901
2006bq;13;53862.43682;16.954
2006bq;13;53866.41959;16.966
2006bq;13;53867.38080;16.986
2006bq;13;53871.39167;17.143
2006bq;13;53873.38495;17.351
2006bq;13;53879.45677;17.805
2006bq;13;53886.42859;18.079
2006bq;13;53890.42878;18.277
2006bq;13;53899.35770;18.682
2006bq;13;53907.37942;19.057
2006bq;14;53850.46818;17.038
2006bq;14;53851.46186;16.956
2006bq;14;53852.43174;17.029
2006bq;14;53854.46131;17.243
2006bq;14;53855.44479;17.480
2006bq;14;53856.47454;17.580
2006bq;14;53857.47323;17.704
2006bq;14;53858.44368;17.722
2006bq;14;53859.41181;17.795
2006bq;14;53861.42260;17.712
2006bq;14;53862.43911;17.691
2006bq;14;53866.42191;17.483
2006bq;14;53867.38309;17.485
2006bq;14;53871.38935;17.428
2006bq;14;53873.38263;17.569
2006bq;14;53879.45446;18.010
2006bq;14;53886.42627;18.427
2006bq;14;53890.42647;18.691
2006bq;14;53907.37709;19.566
2006br; 2;53852.32300;19.219
2006br; 2;53853.33700;19.238
2006br; 2;53854.25100;19.199
2006br; 2;53855.35500;19.189
2006br; 2;53856.29000;19.362
2006br; 2;53857.37400;19.380
2006br; 2;53858.23400;19.353
2006br; 2;53859.23900;19.525
2006br; 2;53860.24200;19.598
2006br; 2;53861.31800;19.748
2006br; 2;53863.18900;19.988
2006br; 2;53864.22300;20.141
2006br; 2;53874.34400;20.932
2006br; 3;53852.32100;18.306
2006br; 3;53853.33100;18.270
2006br; 3;53854.24800;18.244
2006br; 3;53855.34900;18.280
2006br; 3;53856.28400;18.288
2006br; 3;53857.36600;18.381
2006br; 3;53858.23100;18.389
2006br; 3;53859.23600;18.382
2006br; 3;53860.23900;18.518
2006br; 3;53861.31000;18.622
2006br; 3;53863.18600;18.692
2006br; 3;53864.22000;18.826
2006br; 3;53874.34100;19.302
2006br;13;53853.33300;17.794
2006br;13;53855.35200;17.846
2006br;13;53856.28700;17.848
2006br;13;53857.36900;17.962
2006br;13;53858.22600;17.986
2006br;13;53859.23100;18.100
2006br;13;53860.23400;18.226
2006br;13;53861.31300;18.314
2006br;13;53863.18100;18.506
2006br;13;53864.21500;18.467
2006br;13;53874.33800;18.635
2006br;14;53853.33500;17.901
2006br;14;53855.35300;18.087
2006br;14;53856.28800;18.051
2006br;14;53857.37100;18.251
2006br;14;53858.22800;18.232
2006br;14;53859.23400;18.439
2006br;14;53860.23600;18.566
2006br;14;53861.31500;18.594
2006br;14;53863.18400;18.927
2006br;14;53864.21700;18.740
2006br;14;53874.33600;18.464
2006bt; 1;53857.45700;16.993
2006bt; 1;53857.46100;17.001
2006bt; 1;53858.24900;17.018
2006bt; 1;53858.25200;16.980
2006bt; 1;53859.26100;17.102
2006bt; 1;53859.26500;17.068
2006bt; 1;53860.25200;17.129
2006bt; 1;53860.25500;17.170
2006bt; 1;53861.45300;17.218
2006bt; 1;53861.45700;17.209
2006bt; 1;53862.38600;17.349
2006bt; 1;53862.39000;17.314
2006bt; 1;53874.41700;18.878
2006bt; 1;53874.42100;18.612
2006bt; 1;53879.44100;18.972
2006bt; 1;53879.44400;19.134
2006bt; 1;53886.39000;20.127
2006bt; 1;53890.38900;20.314
2006bt; 2;53854.33600;17.179
2006bt; 2;53855.38400;17.148
2006bt; 2;53856.38300;17.134
2006bt; 2;53857.45400;17.133
2006bt; 2;53858.25600;17.136
2006bt; 2;53859.26900;17.161
2006bt; 2;53860.25900;17.198
2006bt; 2;53861.45000;17.279
2006bt; 2;53862.39300;17.299
2006bt; 2;53863.24500;17.371
2006bt; 2;53866.39700;17.567
2006bt; 2;53867.33600;17.716
2006bt; 2;53874.41400;18.419
2006bt; 2;53879.43800;18.907
2006bt; 2;53886.38700;19.354
2006bt; 2;53890.38600;19.603
2006bt; 2;53891.34800;19.631
2006bt; 2;53894.39800;20.021
2006bt; 2;53899.33300;20.082
2006bt; 2;53907.34600;20.114
2006bt; 2;53928.27800;20.385
2006bt; 2;53929.31200;20.288
2006bt; 3;53854.33400;17.048
2006bt; 3;53855.37800;16.996
2006bt; 3;53856.37700;16.966
2006bt; 3;53857.44800;16.955
2006bt; 3;53858.24600;16.953
2006bt; 3;53859.25900;16.947
2006bt; 3;53860.24900;16.938
2006bt; 3;53861.44500;16.939
2006bt; 3;53862.38400;16.976
2006bt; 3;53863.23500;16.994
2006bt; 3;53866.38700;17.160
2006bt; 3;53867.32700;17.162
2006bt; 3;53874.41200;17.551
2006bt; 3;53879.43500;17.859
2006bt; 3;53886.38400;18.347
2006bt; 3;53890.38400;18.543
2006bt; 3;53891.34500;18.576
2006bt; 3;53894.39500;18.720
2006bt; 3;53899.33000;18.900
2006bt; 3;53907.34300;18.981
2006bt; 3;53928.27500;19.355
2006bt;13;53855.38000;17.051
2006bt;13;53856.37900;17.034
2006bt;13;53857.45100;17.003
2006bt;13;53858.24300;16.982
2006bt;13;53859.25600;16.970
2006bt;13;53860.24600;16.973
2006bt;13;53861.44700;16.972
2006bt;13;53862.38000;16.990
2006bt;13;53863.23200;17.006
2006bt;13;53866.38400;17.083
2006bt;13;53867.32300;17.092
2006bt;13;53874.41000;17.407
2006bt;13;53879.43400;17.574
2006bt;13;53886.38300;17.922
2006bt;13;53890.38200;18.143
2006bt;13;53891.34300;18.181
2006bt;13;53894.39300;18.316
2006bt;13;53899.32800;18.655
2006bt;13;53907.34000;18.737
2006bt;13;53928.27300;19.403
2006bt;13;53929.30600;19.314
2006bt;14;53855.38200;17.304
2006bt;14;53856.38100;17.294
2006bt;14;53857.45200;17.276
2006bt;14;53858.24500;17.294
2006bt;14;53859.25700;17.338
2006bt;14;53860.24800;17.308
2006bt;14;53861.44900;17.309
2006bt;14;53862.38200;17.330
2006bt;14;53863.23300;17.328
2006bt;14;53866.38600;17.380
2006bt;14;53867.32500;17.488
2006bt;14;53874.38800;17.635
2006bt;14;53874.40900;17.646
2006bt;14;53879.43200;17.622
2006bt;14;53886.38100;17.825
2006bt;14;53890.38000;18.013
2006bt;14;53891.34000;18.081
2006bt;14;53894.39100;18.287
2006bt;14;53899.32700;18.582
2006bt;14;53907.33900;18.640
2006bt;14;53928.27100;19.118
2006bu; 2;53858.36000;18.417
2006bu; 2;53859.25100;18.460
2006bu; 2;53861.35500;18.568
2006bu; 2;53863.20100;18.757
2006bu; 3;53858.35700;18.334
2006bu; 3;53859.24800;18.337
2006bu; 3;53861.34700;18.467
2006bu; 3;53863.19800;18.592
2006bu; 3;53882.36600;19.325
2006bu;13;53858.35200;18.407
2006bu;13;53859.24300;18.383
2006bu;13;53861.35000;18.454
2006bu;13;53863.19300;18.562
2006bu;13;53882.36300;19.163
2006bu;14;53858.35400;19.008
2006bu;14;53859.24600;18.913
2006bu;14;53861.35300;18.928
2006bu;14;53863.19600;19.011
2006bu;14;53882.36000;19.202
2006bw; 2;53859.28532;17.905
2006bw; 2;53860.27625;17.973
2006bw; 2;53861.37829;18.101
2006bw; 2;53864.24022;18.422
2006bw; 2;53871.31211;19.401
2006bw; 2;53874.37573;19.690
2006bw; 2;53879.39811;19.998
2006bw; 3;53859.27557;17.367
2006bw; 3;53860.26650;17.423
2006bw; 3;53861.37259;17.437
2006bw; 3;53863.25157;17.654
2006bw; 3;53864.23047;17.641
2006bw; 3;53871.30910;18.241
2006bw; 3;53874.37271;18.465
2006bw; 3;53879.39510;18.832
2006bw;13;53859.27227;17.305
2006bw;13;53860.26317;17.354
2006bw;13;53861.37498;17.363
2006bw;13;53863.24826;17.470
2006bw;13;53864.22716;17.565
2006bw;13;53871.30679;17.888
2006bw;13;53874.37042;18.085
2006bw;13;53879.39280;18.424
2006bw;13;53891.28196;19.135
2006bw;14;53859.27387;17.763
2006bw;14;53861.37660;17.888
2006bw;14;53863.24986;18.016
2006bw;14;53864.22876;18.045
2006bw;14;53871.30448;18.071
2006bw;14;53874.36809;18.162
2006bw;14;53879.39047;18.302
2006bw;14;53891.27966;19.098
2006bz; 2;53861.29492;18.507
2006bz; 2;53862.19633;18.365
2006bz; 2;53863.15075;18.447
2006bz; 2;53864.16537;18.439
2006bz; 2;53866.18097;18.775
2006bz; 2;53874.23017;19.961
2006bz; 2;53876.19189;20.291
2006bz; 2;53879.32664;20.693
2006bz; 3;53861.28713;17.932
2006bz; 3;53862.18588;17.777
2006bz; 3;53863.14031;17.812
2006bz; 3;53864.16236;17.728
2006bz; 3;53865.27083;17.758
2006bz; 3;53866.17797;17.741
2006bz; 3;53867.25938;17.762
2006bz; 3;53874.22716;18.541
2006bz; 3;53876.18888;18.798
2006bz; 3;53879.32362;19.115
2006bz; 3;53882.33125;19.360
2006bz; 3;53890.31046;19.803
2006bz;13;53861.29022;17.817
2006bz;13;53862.18119;17.698
2006bz;13;53863.13561;17.637
2006bz;13;53864.15762;17.571
2006bz;13;53865.27392;17.560
2006bz;13;53866.17321;17.544
2006bz;13;53867.25463;17.527
2006bz;13;53874.22488;18.050
2006bz;13;53876.18656;18.279
2006bz;13;53879.32133;18.526
2006bz;13;53882.32823;18.886
2006bz;13;53890.30745;19.132
2006bz;14;53862.18348;17.881
2006bz;14;53863.13791;17.814
2006bz;14;53864.15993;17.780
2006bz;14;53865.27624;17.747
2006bz;14;53866.17554;17.673
2006bz;14;53867.25694;17.781
2006bz;14;53874.22257;18.010
2006bz;14;53876.18424;18.202
2006bz;14;53879.31904;18.459
2006bz;14;53882.32522;18.722
2006bz;14;53890.30442;19.370
2006cc; 1;53864.25549;18.431
2006cc; 1;53865.41703;18.098
2006cc; 1;53865.42066;18.303
2006cc; 1;53867.36747;17.860
2006cc; 1;53867.37111;17.680
2006cc; 1;53871.24885;17.834
2006cc; 1;53871.25249;17.921
2006cc; 1;53872.32053;17.953
2006cc; 1;53872.32418;17.834
2006cc; 1;53873.25888;17.936
2006cc; 1;53873.26252;17.953
2006cc; 1;53874.25751;18.043
2006cc; 1;53874.26116;18.099
2006cc; 1;53877.35978;18.143
2006cc; 1;53877.36341;18.152
2006cc; 1;53878.38030;18.252
2006cc; 1;53878.41878;18.167
2006cc; 1;53878.42241;18.155
2006cc; 1;53879.37502;18.356
2006cc; 1;53879.37866;18.381
2006cc; 1;53880.40179;18.574
2006cc; 1;53880.40543;18.559
2006cc; 1;53882.35172;18.593
2006cc; 1;53882.35536;18.795
2006cc; 1;53886.37267;18.974
2006cc; 1;53886.37632;19.054
2006cc; 1;53890.41822;19.099
2006cc; 2;53864.25925;18.624
2006cc; 2;53865.41328;18.496
2006cc; 2;53866.21800;18.345
2006cc; 2;53867.37487;18.211
2006cc; 2;53871.24509;17.941
2006cc; 2;53872.31679;17.914
2006cc; 2;53873.25515;17.882
2006cc; 2;53874.25377;17.900
2006cc; 2;53877.35603;18.001
2006cc; 2;53878.37656;17.992
2006cc; 2;53878.41505;18.034
2006cc; 2;53879.37127;18.108
2006cc; 2;53880.39804;18.095
2006cc; 2;53882.34797;18.246
2006cc; 2;53886.36892;18.568
2006cc; 2;53890.41448;19.083
2006cc; 2;53891.37918;19.073
2006cc; 2;53894.37735;19.337
2006cc; 2;53907.36867;20.778
2006cc; 3;53864.24881;18.272
2006cc; 3;53865.40550;18.125
2006cc; 3;53866.20753;18.017
2006cc; 3;53867.36443;17.768
2006cc; 3;53870.42684;17.758
2006cc; 3;53870.44795;17.796
2006cc; 3;53871.24208;17.554
2006cc; 3;53872.31377;17.557
2006cc; 3;53872.34885;17.546
2006cc; 3;53873.25213;17.524
2006cc; 3;53874.25076;17.481
2006cc; 3;53874.45241;17.480
2006cc; 3;53877.35301;17.538
2006cc; 3;53878.37355;17.557
2006cc; 3;53878.41206;17.587
2006cc; 3;53879.36826;17.601
2006cc; 3;53880.39503;17.627
2006cc; 3;53882.34497;17.714
2006cc; 3;53886.36591;17.941
2006cc; 3;53890.41146;18.172
2006cc; 3;53891.37617;18.296
2006cc; 3;53894.37433;18.588
2006cc; 3;53899.34257;18.561
2006cc; 3;53902.34363;18.927
2006cc; 3;53907.36565;19.140
2006cc; 3;53915.38833;19.762
2006cc;13;53864.24409;18.143
2006cc;13;53865.40860;17.890
2006cc;13;53866.20279;17.826
2006cc;13;53867.35969;17.658
2006cc;13;53870.42453;17.497
2006cc;13;53870.44565;17.395
2006cc;13;53871.23978;17.424
2006cc;13;53872.31146;17.400
2006cc;13;53872.34653;17.327
2006cc;13;53873.24981;17.333
2006cc;13;53874.24847;17.330
2006cc;13;53874.45009;17.350
2006cc;13;53875.22358;17.268
2006cc;13;53877.35069;17.355
2006cc;13;53878.37124;17.334
2006cc;13;53878.40972;17.378
2006cc;13;53879.36595;17.422
2006cc;13;53880.39273;17.456
2006cc;13;53882.34264;17.581
2006cc;13;53886.36361;17.820
2006cc;13;53890.40913;18.100
2006cc;13;53891.37388;18.127
2006cc;13;53894.37201;18.148
2006cc;13;53899.34027;18.146
2006cc;13;53902.34132;18.271
2006cc;13;53907.36333;18.575
2006cc;13;53915.38605;19.020
2006cc;14;53864.24638;18.142
2006cc;14;53865.41090;17.904
2006cc;14;53866.20510;17.833
2006cc;14;53870.44333;17.669
2006cc;14;53872.30916;17.721
2006cc;14;53872.34421;17.676
2006cc;14;53873.24751;17.722
2006cc;14;53874.24615;17.741
2006cc;14;53874.44779;17.768
2006cc;14;53877.34838;17.845
2006cc;14;53878.40742;17.843
2006cc;14;53879.36362;17.903
2006cc;14;53880.39042;17.933
2006cc;14;53882.34032;18.072
2006cc;14;53886.36130;18.426
2006cc;14;53890.40684;18.592
2006cc;14;53891.37156;18.611
2006cc;14;53894.36971;18.510
2006cc;14;53899.33794;18.418
2006cc;14;53902.33900;18.334
2006cc;14;53907.36102;18.410
2006cc;14;53915.38373;18.936
2006cc;14;53928.32602;19.354
2006cc;14;53929.33876;19.470
2006cf; 1;53879.18645;17.350
2006cf; 1;53879.19008;17.417
2006cf; 1;53886.17645;18.624
2006cf; 2;53879.18269;17.292
2006cf; 2;53886.16906;17.854
2006cf; 2;53903.18800;19.713
2006cf; 3;53877.17213;17.167
2006cf; 3;53903.18499;18.733
2006cf;13;53874.21652;17.167
2006cf;13;53877.16981;17.326
2006cf;13;53879.13953;17.247
2006cf;13;53886.18365;17.627
2006cf;13;53903.18269;18.300
2006cf;14;53874.21419;17.747
2006cf;14;53877.16752;17.887
2006cf;14;53879.13722;17.981
2006cf;14;53886.19030;18.403
2006cf;14;53903.18038;18.168
2006cg; 2;53873.15204;17.033
2006cg; 2;53879.35144;17.872
2006cg; 3;53873.14972;16.614
2006cg; 3;53874.35235;16.656
2006cg; 3;53879.34914;17.033
2006cg;13;53873.14810;16.591
2006cg;13;53874.35073;16.689
2006cg;13;53879.34755;16.969
2006cg;13;53894.30705;17.772
2006cg;14;53873.14650;17.206
2006cg;14;53874.34914;17.256
2006cg;14;53879.34593;17.515
2006cg;14;53894.30476;17.890
2006cj; 1;53879.31079;17.861
2006cj; 1;53879.31443;17.960
2006cj; 1;53880.25140;18.012
2006cj; 1;53880.25504;18.190
2006cj; 1;53881.36719;18.168
2006cj; 1;53882.26091;18.207
2006cj; 1;53882.26455;18.157
2006cj; 1;53882.31694;18.174
2006cj; 1;53882.32058;18.066
2006cj; 1;53883.19123;18.240
2006cj; 1;53883.19485;18.281
2006cj; 1;53885.19492;18.369
2006cj; 1;53885.19855;18.428
2006cj; 1;53886.26889;18.389
2006cj; 1;53886.27252;18.535
2006cj; 1;53888.19821;18.625
2006cj; 1;53888.20185;18.659
2006cj; 2;53879.30704;18.206
2006cj; 2;53880.24765;18.210
2006cj; 2;53881.35979;18.260
2006cj; 2;53882.25716;18.256
2006cj; 2;53882.31318;18.303
2006cj; 2;53883.18745;18.327
2006cj; 2;53884.32742;18.398
2006cj; 2;53885.19118;18.410
2006cj; 2;53886.26513;18.483
2006cj; 2;53888.19447;18.584
2006cj; 3;53879.30402;18.145
2006cj; 3;53880.24463;18.192
2006cj; 3;53881.35677;18.197
2006cj; 3;53882.25416;18.216
2006cj; 3;53882.31017;18.214
2006cj; 3;53883.18443;18.221
2006cj; 3;53884.32440;18.235
2006cj; 3;53885.18816;18.281
2006cj; 3;53886.26212;18.332
2006cj; 3;53890.27689;18.538
2006cj; 3;53894.28978;18.684
2006cj; 3;53899.24876;18.990
2006cj; 3;53939.17639;21.044
2006cj;13;53879.30172;18.235
2006cj;13;53880.18519;18.189
2006cj;13;53880.24232;18.138
2006cj;13;53881.35448;18.227
2006cj;13;53882.25185;18.254
2006cj;13;53882.30786;18.220
2006cj;13;53883.18212;18.249
2006cj;13;53885.18584;18.363
2006cj;13;53886.25980;18.361
2006cj;13;53888.18912;18.458
2006cj;13;53894.28747;18.887
2006cj;13;53899.24645;18.906
2006cj;13;53939.17337;20.800
2006cj;14;53879.29941;18.754
2006cj;14;53880.18287;18.756
2006cj;14;53881.35216;18.767
2006cj;14;53882.24954;18.831
2006cj;14;53882.30554;18.856
2006cj;14;53883.17980;18.864
2006cj;14;53885.18353;18.929
2006cj;14;53886.25748;18.995
2006cj;14;53888.18682;19.028
2006cj;14;53890.27227;19.233
2006cj;14;53899.24414;19.593
2006cj;14;53928.20933;20.407
2006cm; 2;53884.45800;18.239
2006cm; 2;53885.46000;18.228
2006cm; 2;53886.41200;18.264
2006cm; 2;53886.41900;18.257
2006cm; 2;53887.46100;18.181
2006cm; 2;53890.40200;18.358
2006cm; 2;53891.46100;18.449
2006cm; 2;53894.41100;18.631
2006cm; 2;53907.39800;19.840
2006cm; 2;53915.45500;20.469
2006cm; 2;53925.44200;21.724
2006cm; 2;53932.34700;21.898
2006cm; 3;53884.45600;17.229
2006cm; 3;53885.45800;17.217
2006cm; 3;53887.45900;17.215
2006cm; 3;53890.39900;17.241
2006cm; 3;53891.45900;17.324
2006cm; 3;53894.40800;17.503
2006cm; 3;53899.37300;17.851
2006cm; 3;53907.39500;18.174
2006cm; 3;53915.45200;18.533
2006cm; 3;53925.43900;19.189
2006cm; 3;53932.34400;19.337
2006cm; 3;53934.43500;19.563
2006cm;13;53884.45400;16.844
2006cm;13;53885.45600;16.817
2006cm;13;53886.40600;16.824
2006cm;13;53887.45700;16.799
2006cm;13;53890.39600;16.898
2006cm;13;53891.45700;16.969
2006cm;13;53894.40600;17.211
2006cm;13;53899.37000;17.453
2006cm;13;53907.39200;17.607
2006cm;13;53915.39800;18.084
2006cm;13;53915.45000;17.855
2006cm;13;53925.43700;18.518
2006cm;13;53932.34200;18.865
2006cm;13;53934.43200;19.029
2006cm;14;53884.45200;16.899
2006cm;14;53885.45500;16.874
2006cm;14;53886.40400;16.922
2006cm;14;53887.45500;16.956
2006cm;14;53890.39400;17.079
2006cm;14;53891.45500;17.183
2006cm;14;53894.40400;17.489
2006cm;14;53907.39000;17.508
2006cm;14;53915.39600;17.509
2006cm;14;53915.44800;17.480
2006cm;14;53925.43400;18.094
2006cm;14;53932.34000;18.593
2006cm;14;53934.42900;18.777
2006cp; 1;53885.17500;17.739
2006cp; 1;53885.17900;17.797
2006cp; 1;53886.20500;17.464
2006cp; 1;53886.20900;17.420
2006cp; 1;53888.16700;16.809
2006cp; 1;53899.21100;16.298
2006cp; 2;53885.17200;17.554
2006cp; 2;53886.20100;17.197
2006cp; 2;53888.16400;16.754
2006cp; 2;53890.25500;16.410
2006cp; 2;53894.27300;16.101
2006cp; 2;53899.20800;16.115
2006cp; 2;53928.15500;18.547
2006cp; 3;53885.17000;17.486
2006cp; 3;53886.19800;17.162
2006cp; 3;53888.16100;16.743
2006cp; 3;53890.25200;16.382
2006cp; 3;53894.27000;16.070
2006cp; 3;53899.20500;15.971
2006cp; 3;53928.15200;17.369
2006cp; 3;53934.14000;17.788
2006cp;13;53885.16800;17.382
2006cp;13;53886.19600;17.078
2006cp;13;53888.16000;16.671
2006cp;13;53890.25000;16.357
2006cp;13;53894.26700;16.092
2006cp;13;53899.20200;15.961
2006cp;13;53928.15000;16.964
2006cp;13;53929.15100;17.040
2006cp;13;53934.13700;17.425
2006cp;13;53934.15500;17.452
2006cp;14;53885.16700;17.807
2006cp;14;53886.19400;17.423
2006cp;14;53888.15800;16.986
2006cp;14;53890.24700;16.675
2006cp;14;53894.26500;16.589
2006cp;14;53899.20000;16.661
2006cp;14;53928.14700;17.093
2006cp;14;53929.14900;17.178
2006cp;14;53934.15200;17.640
2006cq; 2;53886.33500;17.710
2006cq; 2;53888.21500;17.596
2006cq; 2;53890.32700;17.639
2006cq; 3;53886.33200;17.664
2006cq; 3;53888.21200;17.584
2006cq; 3;53890.32400;17.575
2006cq; 3;53891.25300;17.600
2006cq; 3;53928.25300;19.291
2006cq;13;53886.33000;17.701
2006cq;13;53888.20700;17.626
2006cq;13;53890.32200;17.570
2006cq;13;53891.24800;17.554
2006cq;13;53894.33100;17.635
2006cq;13;53928.25000;19.130
2006cq;14;53886.32700;18.085
2006cq;14;53888.21000;18.163
2006cq;14;53890.31900;18.190
2006cq;14;53891.25100;18.170
2006cq;14;53894.32900;18.250
2006cq;14;53928.24800;18.777
2006cs; 2;53894.35701;18.793
2006cs; 2;53901.27779;20.050
2006cs; 2;53907.27648;20.730
2006cs; 3;53897.15620;17.840
2006cs; 3;53901.27477;18.414
2006cs; 3;53928.20182;20.542
2006cs;13;53894.35168;17.621
2006cs;13;53897.15390;17.575
2006cs;13;53899.30439;17.735
2006cs;13;53901.25921;17.947
2006cs;13;53901.27247;17.959
2006cs;13;53928.19951;19.751
2006cs;14;53894.34939;17.682
2006cs;14;53897.15159;17.762
2006cs;14;53899.30208;17.777
2006cs;14;53901.27017;17.917
2006cs;14;53907.26885;18.705
2006cs;14;53928.19722;19.904
2006cz; 1;53907.30700;17.424
2006cz; 1;53907.31000;17.438
2006cz; 1;53939.16200;19.640
2006cz; 2;53907.30300;17.369
2006cz; 2;53928.23000;18.476
